external_identify,subject,price,posted_date,body,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name
97531811,Thanh lý 10 PC HP: core i7-4790. 8G. Ssd120+500G,4999999,1659354786000,"Thanh lý 10 máy Bộ HP 800G1  MT:

🔷 Cpu i7-4790 (3.6Ghz). Ram:8Gb. SSD:120G. Hdd :500G. Casr nguồn HP zin
Máy đẹp

↖️Giá bán: 4tr999/ thùng giá đã fix

( Thùng máy BH 1 tháng 1 đổi)


❎❎❎❎❎❎❎❎❎❎❎❎❎

Thanh lý 10 máy Bộ HP 800G1  MT:

🔷 Cpu i5-4590 (3.3Ghz). Ram:8Gb. SSD:120G. Hdd :500G. Casr nguồn HP zin
Máy đẹp

↖️Giá bán: 4tr3  thùng giá đã fix

( Thùng máy BH 1 tháng 1 đổi)



✅✅✅✅✅✅✅✅✅✅✅✅

Vì Tình lâm Đức
Đc:166/31/9 tân kỳ tân quý.p sơn kỳ quận Tân Phú TP.hcm",5070,Máy tính để bàn,,,,,,,,,,False,,9316,Phường Sơn Kỳ
97531810,Bô 4road gắng xe vario hoặc click,1500000,1659354785000,"Cần bán lại cho ai cần, cây bô 4road còn mới 90%,ko cấn hay mốp .còn đầy đủ cô và bát. Mua về là chỉ việc gắng lên xe và lướt thôi nha ae.xem  trực tiếp tại q10.khuyến khích ae đến nhà xem trực tiếp. Có bớt cho ae nào thiện chí mua đến nhà lấy trực tiếp.",2030,Phụ tùng xe,,,,,,,,,,False,,9368,Phường 12
97531809,Gậy Tự Sướng Bluetooth K07 có chân đỡ và remote,150000,1659354784000,"- Tên sản phẩm: Gậy Tự Sướng Bluetooth K07
- Màu sắc: trắng
- Remote dùng Pin: Cr1632
- Điều khiển: sử dụng remote Bluetooth điều khiển từ xa khoảng cách lên đến 10 mét Sử dụng được cho hầu hết các dòng điện thoại smartphone hiện nay, các dòng điện thoại có kích thước dưới 6,8inch.
- Đây là một sản phẩm gậy tự sướng cao cấp, được trang bị những tính năng hiện đại, giúp tối ưu hiệu quả sử dụng và đơn giản hóa việc chụp ảnh của người dùng.
- Gậy Tự Sướng Bluetooth K07, Gía Đỡ Điện Thoại Selfie, Gậy Chụp Hình Bluetooth
- Gậy Tự Sướng Bluetooth K07 là một sản phẩm “lai” giữa gậy tự sướng với chân chụp ảnh (tripod). Thiết kế Tripod 3 chân gọn gàng, chắc chắn, bạn không cần đến phó nháy vẫn có được 1 bức ảnh đẹp từ mọi góc độ.
-Với chiếc gậy tự sướng Bluetooth này, bạn thoải mái chụp cho mình những bức ảnh đẹp nhất.

 HƯỚNG DẪN SỬ DỤNG:  

- Nhấn giữ nút chụp trên remote khoảng 5s cho đến khi có đèn xanh nhấp nháy để bật
 - Mở phần cài đặt trên điện thoại-->Bluetooth--> tìm thiết bị có tên selfieCom và kết nối với nó.
 - Mở camera hoặc app tương tự như B612, và chụp hình thỏa thích.

**Lưu ý: Remote sử dụng pin nên quý khách nhớ tắt Remote khi không dùng đến. Loại pin này xài khá lâu, khoảng 1 năm mới hết. Phần remote đã tích hợp sẵn trên thân sản phẩm

 
- Giá bán: 150,000 VND / 1 cái
 

Liên hệ mua hàng:
Địa chỉ: 72/1 Trần Đình Xu - Phường Cô Giang, Quận 1, TP HCM
(Hẻm sát Sài Gòn Ford đi vào qua 1 căn nhà là tới)
Skype: bmh1577 (online thường xuyên)",5060,Phụ kiện (Màn hình,,,,,,,,,,False,,9224,Phường Cô Giang
97472736,Nikon Sigma 17 - 50mm EX HSM bảo hành 06 Tháng,4500000,1659354782373,"Góc nhìn ngang : 72.4º - 27.9º
Số lá màn chập : 7, Đường kính Filter : ø 77
Khoảng lấy nét nhỏ nhất : 28 cm
Độ phóng đại lớn nhất : 1:5
Kích thước / Trọng lượng : 83.5 x 91.8 mm / 565g",5050,Máy ảnh,,,,,,,,,,False,,9222,Phường Phạm Ngũ Lão
95907755,Đồng giá 320k/1 chiếc đồng hồ tank,250000,1659354779356,"Đồng hồ tank đồng giá 320k/1 chiếc nào ace.
ƯU TIÊN CK HẾT VÀ FREESHIP TOÀN QUỐC",3050,Đồng hồ,,,,,,,,,,False,,174,Xã Xuân Canh
97531808,Máy giặt Samsung 7.2kg giặt sạch vượt trội,1600000,1659354779000,Cần bán máy giặt Samsung 7.2kg đang Sài tốt máy êm giặt vắt tự động tiết kiệm điện nước bạn nào mua Sài alô mình,9070,Máy giặt,,,,,,,,,,False,,9229,Phường Hiệp Thành
93032662,Nhà 4 Lầu Tân Thới Hiệp Hẻm Thông 6m,5000000000,1659354775356,"🌟Bán Nhà Tân Thới Hiệp Q12🌟

▫️Diện tích: 4x15 công nhận 60m2
▫️Xây dựng: 1 trệt 1 lững 2 lầu
▫️Đường trước nhà 5m hẻm thông
▫️Vị trí: Gần QL1A thông ra Nguyễn Thị Căn
▫️Khu nhà lầu văn phòng công ty rất nhiều
▫️Di chuyển qua Gò Vấp chưa tới 5p
▫️Sổ hồng riêng hoàn công đầy đủ, mua bán sang tên trong ngày

▫️Giá bán: 5 tỷ

☎️Liên hệ: để biết thêm thông tin và xem nhà Miễn Phí.",1020,Nhà ở,5,,,,,,,,,False,,9233,Phường Tân Thới Hiệp
97165697,motorola g60. màn 120z. pin 6k giao L,5000000,1659354775355,"Mình có con g60 màn 120z
Pin 6000.
Muốn gl đổi gió hoặc bán ạh",5010,Điện thoại,,,,,,,,,,False,,8928,Xã Hội Nghĩa
97525323,Galaxy Note 10 Plus bán gấp,7300000,1659354775354,"Cần bán do được tặng điện thoại khác:
Galaxy note 10 plus Hàn 256Gb ( có thể up 2 sim)
Mua được gần 2 tuần. Tình trạng 99% k trầy xước. Có dán màn hình + ốp lưng. 
Bạn nào cần liên hệ mình nhé. Có giao lưu. Có fix nhẹ. Mấy anh chị cửa hàng vui lòng không ib nhé. Cảm ơn.",5010,Điện thoại,,,,,,,,,,False,,9455,Phường 7
97531807,Dư dùng để lại anh em nào cần,700000,1659354775000,Mình dư cặp loa ariang tse t3.thùng cũ theo thời gian nhưng chất âm quá hay.Loa 3 đường tiếng treb nghe tí tách.bass nghe sâu và mềm.anh em nao cần sử dụng liên hệ cho mình nhé.cám ơn chợ tốt đã duyệt tin!,5020,Tivi,,,,,,,,,,False,,9435,Phường 4
97531806,xe đẩy 2 chiều - 3 tư thế,950000,1659354770000,"Mới nhận hàng mà cho bé ngồi bé la quá, nhất định không chịu ngồi 🥲
Pass lại cho mẹ nào cần ạ. Xe đẩy 2 chiều, 3 tư thế: ngồi, ngả, nằm",11010,Mẹ và bé,,,,,,,,,,False,,9314,Phường Tân Sơn Nhì
97531805,trục chính đường nhựa Thái Sơn Điện Tiến 580tr,579666660,1659354770000,"-Đất dân chính chủ
-Mặt tiền đường chính Thái Sơn Điện Tiến Điện Bàn Cách Ngã tư chợ Lệ Trạch Hoà Tiến Đà Nẵng đúng 2km(không quảng cáo,nói thêm)
-GIá rẻ dao động từ 579tr đến 959tr cam kết rẻ hơn so với thị trường
-Gần đường nhựa và đường nhựa từ 3m đến 10m và được quy hoạch tương lai hơn 25m
-Xung quanh dân cư hiện hữu- view rất đẹp-đất đẹp y hình
-DT: 108,7m2 đến 144,34m2(ngang từ 5 và 6m trở lên)
-Liên hệ0906567423gặp Nghĩa",1040,Đất,,,,,,,,,,False,,6976,Xã Điện Tiến
97531804,iPad Mini 5 bản 4G/LTE max option 256GB,8200000,1659354769000,"Máy còn đẹp 97-98% nguyên zin, đã dán màn chống trầy, pin còn 90% cực trâu, bản 4G + Wifi bao ngon, dung lượng 256gb. 

Máy bán kèm cáp lightning + ốp.",5040,Máy tính bảng,,,,,,,,,,False,,9218,Phường Đa Kao
97531803,reno6 z 5G 8g/128,5200000,1659354769000,"reno6 z 5G 8g/128 
bảo hành  8tháng tgdd
----
--máy nguyên zin,ngoại hình đẹp, kèm sạc
--Nhận giao lưu:điện thoại-laptop-PC
-- Quí khách Liên hệ: Lê Minh -- Mobile,Tp Bến Tre",5010,Điện thoại,,,,,,,,,,False,,9914,Xã Sơn Đông
97531801,Bàn Ăn và bà sofa,2500000,1659354768000,"Gỗ MDF. Bàn ăn 1m2 kèm 4ghế và 1 bàn sofa. Giá không bao gồm vận chuyển. Lấy hàng tại chung cư sky garden 3, đường phạm văn nghị, p.tân phong, Q7",14070,Bàn ghế,,,,,,,,,,False,,9474,Phường Tân Phong
97531802,nhà cấp bốn 5x25m hẻm 3.5m giá 1.35 tỷ,1350000000,1659354768000,"- diện tích : 125m2 ngang 5m

- pháp lý : quy hoạch đất ở có giấy biên nhận đống thuế đầy đủ , có thể sang tên biên nhận. có sẵn nhà cấp 4 gồm pk pn và bếp , sân đậu xe hơi . có thể xin sửa chữa xây thêm vì đã làm sẵn dàn móng chưa sử dụng

- vị trí : mặt tiền hẻm bê tông 3.5m cách hẻm 6m vài bước chân , cách đường nguyễn văn tiên khoảng 400m , 700m ra đường đồng khởi , khu dân cư an ninh , phù hợp cho gia đình trẻ tài chính trung bình .

- giá : 1.35 tỷ tl , cam kết thông tin chính xác , hỗ trợ tư vấn pháp lý miễn",1020,Nhà ở,1,,,,,,,,,False,,8965,Phường Tân Phong
97531799,váy sét đồng giá,50000,1659354767000,"Sét đồng giá 30k 50k tuỳ trọn ạ
Miễn phí ship đơn 250k ạ",3030,Quần áo,,,,,,,,,,False,,233,Phường Xuân Đỉnh
97531798,Vivo zin,1300000,1659354767000,Vivo zin mua TGDD còn bảo hành 6 tháng.2/32.may zin.pin trâu.ko zin trả lại.,5010,Điện thoại,,,,,,,,,,False,,9475,Phường Phú Mỹ
97531800,Studio Cửa Sổ To Full Chu Văn An Bình Thạnh,6500000,1659354767000,"Chu Văn An, P12, Bình Thạnh

Full NT: giường, nệm, tủ lạnh, máy nước nóng, kệ bếp, tủ quần áo,

Nước 100k/người
Dịch vụ 150k/phòng
Điện 4k/kwh
Xe 100k/chiếc

Có thang máy",1010,Căn hộ/Chung cư,1,,,,,,,,,False,,9283,Phường 12
96972094,Ford Focus Titanium 2016 mới 98% chạy kỹ 35k km,535000000,1659354766342,"+ Ford Focus 1.5L Ecoboost Titanium sản xuất 2016, màu xám nâu , biển số Sài Gòn
+ Xe đẹp,FULL option: - Hỗ trợ tự động lùi chuồng, đèn pha tự động, gạt mưa tự động, giới hạn tốc độ, ga tự động, hệ thống chống trộm, gương điều khiển điện gập điện, cửa sổ trời điều khiển điện, điều hòa 2 vùng độc lập, 7 túi khí..và  nhiều tính năng an toàn khác.
+ Động cơ 1.5L Ecoboost công suất 180 mã lực, hộp số tự động 6 cấp tích hợp lẫy chuyển số thể thao...",2010,Ô tô,,,,,,,,,,False,,9246,Phường Linh Tây (Quận Thủ Đức cũ)
97435712,Nhà Mới MT Cao Xuân Dục Tiện KD - 3x16M Nở Hậu 6M,16500000,1659354766328,"Cho thuê nhà mới mặt tiền đường Cao Xuân Dục P12 Q8.
- Diện tích : 3x16m, nở hậu 6m. Diện tích sử dụng : 140m2.
- Kết cấu : 1 trệt 2 lầu. 5PN 3WC.
- Nhà mới mặt tiền đường sầm uất, đông dân cư.
- Nhà thoáng mát, sạch sẽ, nở hậu 6m tiện kinh doanh online, làm văn phòng, spa, nail.....
- Tiện ích xung quanh : chợ, bệnh viện, siêu thị, cửa hàng tiện lợi....
- Giá 16,5tr/ tháng có thương lượng cho khách thuê thiện chí.
- Nhà đang trống, dọn vào ở ngay.",1020,Nhà ở,5,,,,,,,,,False,,9449,Phường 12
97531796,blackberry k1 bạc hư cảm biến,1400000,1659354766000,"dư dùng cần bán 1 em k1 hư cảm biến còn lại mọi chức năng đều ok , loa nghe goi to rõ sóng sáng đầy đủ

phụ kiện máy trần
 có fix nhẹ xăng xe cho anh em ở xa",5010,Điện thoại,,,,,,,,,,False,,9268,Phường 12
97531797,iPhone,2100000,1659354766000,"Mình cần bán iPhone 7 quốc tế icloud chính chủ reset thoải mái,vân tay đầy đủ,ngoại hình đẹp keng",5010,Điện thoại,,,,,,,,,,False,,9418,Phường 7
97528110,"Đẹp 99% , Fullbox, Xiaomi 11 Ultra 5G (12-256G)",13400000,1659354761160,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi11_Ultra #xiaomi #Mi11ultra 


📱📱Xiaomi Mi 11 Ultra bản ram 12/256gb màu Black Gốm máy được ns là đẹp keng
☘️Máy đẹp leng keng 99% 
☘️Màn hình : 6.81 inch, AMOLED, 1B colors, 120Hz, HDR10+, 1700 nits (peak)
☘️Bản xách tay nội địa ram 12-256G . Máy hiện tại đang room gốc . Shop hỗ trợ unlock cài tiếng việt miễn phí luôn cho KH nhé . 
☘️Chip snap 888 
☘️Pin 5000mAh 
☘️Hoạt động hoàn hảo không lỗi lầm gì 
💰 Giá : yêu thương chỉ có 1xxxx


￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé


==> Bên e có nhận cod , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎


Bao test 1 tuần - bảo hành 1tháng 
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528958,"S21+ Chính Hãng BH T3-23 Fullbox, Galaxy S21 Plus",11500000,1659354761160,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Samsung_galaxy_S21plus_5G #SamsungS21plus #GalaxyS21plus #S21plus  

📱📱 Samsung galaxy S21 plus 5G màu tím Fullbox đẹp leng keng còn bảo hành cực dài đến tận 28/3/2023.

☘️Máy ngoại hình đẹp 99.9% như mới – Fullbox 
☘️Bản chính hãng ram 8/128gb 
☘️Máy nguyên zin, nguyên áp suất 
☘️Hoạt động hoàn hoản không lỗi lầm gì 
 
💰 Giá : yêu thương chỉ có 11xxxx
￼
☎️ Alo qua sdt  *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé


==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎


Bao test 1 tuần - bảo hành đến 28/3/2023
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528258,"(8-256GB) Fullbox , đẹp 99.9% Xiaomi 12S Ultra 5G",22500000,1659354761141,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi12S_Ultra #xiaomi #Mi12Sultra                                                               

 📱📱Xiaomi Mi 12S Ultra bản ram 8/256gb màu Đen đẹp leng keng – Fullbox                                                                                           
   
☘️Máy ngoại hình đẹp 99.9% như mới  
       
☘️Màn hình : LTPO 2.0 AMOLED, 1 tỷ màu, 120Hz, HDR10+
6.73 inches, Quad HD+ (1440 x 3200 pixels)
Corning Gorilla Glass Victus 

☘️Bản xách tay ram 8-256G
☘️Chip Qualcomm SM8475 Snapdragon 8+ Gen 1
☘️Pin 4860 mAh                                                                                                           
☘️Hoạt động hoàn hảo không lỗi lầm gì 

   
💰 Giá : yêu thương chỉ có 2xxxx
￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Sotre - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎

Bao test 1 tuần - bảo hành 1 tháng
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97527858,Xiaomi Mi 12S Ultra 5G (12-256GB) Black đẹp 99.9%,23700000,1659354761139,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi12S_Ultra #xiaomi #Mi12Sultra                                                               

 📱📱Xiaomi Mi 12S Ultra bản ram 12/256gb màu Đen đẹp leng keng – Fullbox                                                                                           
   
☘️Máy ngoại hình đẹp 99.9% như mới  
       
☘️Màn hình : LTPO 2.0 AMOLED, 1 tỷ màu, 120Hz, HDR10+
6.73 inches, Quad HD+ (1440 x 3200 pixels)
Corning Gorilla Glass Victus 

☘️Bản xách tay ram 12-256G
☘️Chip Qualcomm SM8475 Snapdragon 8+ Gen 1
☘️Pin 4860 mAh                                                                                                           
☘️Hoạt động hoàn hảo không lỗi lầm gì 

   
💰 Giá : yêu thương chỉ có 23xxxx
￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Sotre - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎

Bao test 1 tuần - bảo hành 1 tháng
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528435,Xiaomi Mi 11 Lite 5G NE (8-128GB) BH T8-23 TGDĐ,5450000,1659354761138,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Xiaomi_Mi11_lite_5G #xiaomi #Mi11lite #Mi11lite5G #Mi11lite                                                                

 📱📱Xiaomi Mi 11 Lite 5G NE bản chính hãng ram 8/128gb màu xanh đẹp leng keng bảo hành máy đến tận T8/2023 tại thế giới di động 
   
☘️Máy ngoại hình đẹp 99% như mới 
☘️Hỗ trợ sóng 5G        
☘️Màn hình 90Hz
☘️Bản chính hãng ram 8/128
☘️Chip snap 778G                             
☘️Pin 4250mAh                                                                                                             
☘️Hoạt động hoàn hảo không lỗi lầm gì 

   
💰 Giá : yêu thương chỉ có 5xxxx
￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎

Bao test 1 tuần - bảo hành đến T8/2023
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
97528635,iphone 12 64GB Trắng đẹp 99% Quốc Tế BH T3-2023,11950000,1659354761134,"#MUABÁN #GIAOLƯU #TRAOĐỔI #THUMUAĐIỆNTHOẠIGIATOT
🎉🎉🎉#Iphone_12 #Iphone12 #12

📱📱Iphone 12 bản quốc tế 64gb màu xanh Bản Quốc Tế   đẹp 98.5%  còn BH dài T3-2022  
☘️Máy ngoại máy đẹp 98.5% chỉ khẽ phây cực nhẹ ở viền như ảnh chụp  
☘️Máy quốc tế 64GB - Nhật  
☘️Máy nguyên zin, nguyên áp suất
☘️Pin 99%  
☘️Hoạt động hoàn hảo không lỗi lầm gì


💰 Giá : yêu thương chỉ có 11xxxx

￼
☎️ Alo qua sdt *** - *** cho e nhé
Hoặc Ibox qua fanpage HN Store - Hiếu Android để được hỗ trợ nhanh nhất nhé

==> Bên e có nhận cod  , nhận giao lưu
==> Hỗ trợ trả góp 0% luôn ( qua thẻ tín dụng )
Đc: số 19 ngõ 252 Tây Sơn - Đống Đa- Hà Nội ( Ngay đối điện Đại học Thủy Lợi ) 😎😎😎

Bao test 1 tuần - bảo hành 6 tháng
Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",5010,Điện thoại,,,,,,,,,,False,,82,Phường Ngã Tư Sở
